type,10,69,54289
roof,10,19,54289
dog,10,97,54289
wearing,10,19,54289
boo,10,61,54289
diamonds,10,50,54289
tour,10,26,54289
pockets,10,36,54289
road,10,71,54289
chris,10,30,54289
twenty,10,25,54289
wrist,10,69,54289
phone,10,66,54289
finger,10,24,54289
drugs,10,48,54289
mother,10,25,54289
picture,10,60,54289
envy,10,22,54289
blunt,10,29,54289
bought,10,92,54289
pop,10,92,54289
far,10,70,54289
fat,10,39,54289
list,10,18,54289
zoowap,10,34,54289
flag,10,13,54289
momma,10,41,54289
fear,10,29,54289
watching,10,39,54289
ones,10,86,54289
searching,10,10,54289
hop,9,65,54289
chase,9,20,54289
fake,9,43,54289
sky,9,37,54289
suck,9,25,54289
fame,9,40,54289
snitch,9,12,54289
door,9,74,54289
sometimes,9,58,54289
movin,9,48,54289
kelly,9,10,54289
doors,9,28,54289
fresh,9,54,54289
send,9,55,54289
pieces,9,12,54289
shut,9,25,54289
moan,9,9,54289
thanks,9,18,54289
kera,9,8,54289
3,9,54,54289
business,9,69,54289
dread,9,10,54289
thirtys,9,8,54289
both,9,58,54289
older,9,16,54289
wouldnt,9,37,54289
e,9,416,54289
3500,9,8,54289
tongue,9,23,54289
eric,9,9,54289
force,9,10,54289
crib,9,57,54289
struggle,9,17,54289
rappers,9,30,54289
three,9,89,54289
basic,9,13,54289
grown,9,30,54289
skin,9,18,54289
thank,9,34,54289
squad,9,54,54289
shot,9,70,54289
strip,9,67,54289
yonkonte,9,8,54289
bellinger,9,8,54289
mogo,9,8,54289
underdogs,9,8,54289
keys,9,24,54289
moment,9,44,54289
playin,9,52,54289
queen,9,41,54289
lame,9,26,54289
please,9,81,54289
text,9,38,54289
calling,9,34,54289
cop,9,35,54289
chick,9,47,54289
hair,9,42,54289
brand,9,33,54289
breathe,9,26,54289
shoot,9,60,54289
earth,9,19,54289
stuck,9,52,54289
ni,9,19,54289
stops,9,9,54289
weakhearted,9,8,54289
case,9,40,54289
treat,9,35,54289
intro,9,40,54289
weight,9,36,54289
nice,9,32,54289
sit,9,52,54289
choose,9,32,54289
ghetto,9,31,54289
sick,9,49,54289
tired,8,17,54289
keeps,8,22,54289
bust,8,90,54289
happy,8,98,54289
turned,8,36,54289
saw,8,26,54289
favorite,8,25,54289
bubble,8,12,54289
cry,8,36,54289
kiss,8,49,54289
walkin,8,22,54289
billi,8,9,54289
theyre,8,55,54289
peep,8,12,54289
war,8,69,54289
brown,8,48,54289
crack,8,46,54289
ex,8,29,54289
x2,8,52,54289
begin,8,8,54289
stunt,8,13,54289
youd,8,12,54289
low,8,229,54289
nine,8,32,54289
famous,8,27,54289
pictures,8,19,54289
spray,8,15,54289
grind,8,44,54289
telling,8,34,54289
wit,8,78,54289
control,8,33,54289
pulling,8,19,54289
gram,8,13,54289
flexing,8,16,54289
rumors,8,10,54289
lights,8,60,54289
bar,8,25,54289
ugly,8,7,54289
jealous,8,7,54289
daddy,8,71,54289
father,8,35,54289
switch,8,58,54289
track,8,43,54289
paid,8,44,54289
febreze,8,7,54289
eye,8,37,54289
late,8,62,54289
acting,8,59,54289
motherfucker,8,50,54289
fing,8,7,54289
foreign,8,52,54289
fun,8,25,54289
spend,8,77,54289
theyll,8,17,54289
havent,8,10,54289
sing,8,57,54289
f,8,11,54289
youve,8,87,54289
bridget,8,9,54289
swim,8,14,54289
muddy,8,9,54289
fucked,8,109,54289
knowin,8,9,54289
flip,8,61,54289
changed,8,22,54289
rockin,8,23,54289
widdy,8,7,54289
plus,8,23,54289
quick,8,33,54289
water,8,56,54289
counting,8,73,54289
cops,8,40,54289
apologies,8,8,54289
outside,8,55,54289
berry,8,9,54289
someone,8,47,54289
stand,8,67,54289
ladies,8,34,54289
ended,8,16,54289
ten,8,45,54289
stick,8,46,54289
somebody,8,56,54289
feet,8,36,54289
nights,8,24,54289
dumb,8,20,54289
once,8,75,54289
itll,8,25,54289
molly,8,52,54289
which,8,19,54289
class,8,26,54289
words,8,38,54289
makin,8,39,54289
yellow,7,22,54289
four,7,55,54289
pullin,7,13,54289
sweeter,7,8,54289
whip,7,108,54289
bomb,7,26,54289
disaster,7,13,54289
haters,7,40,54289
enemies,7,36,54289
son,7,62,54289
hitta,7,6,54289
ridadadadadadadada,7,6,54289
sign,7,22,54289
alone,7,50,54289
afford,7,10,54289
bababadaba,7,6,54289
pulled,7,30,54289
drive,7,65,54289
actin,7,22,54289
boat,7,27,54289
thatll,7,29,54289
exhausted,7,6,54289
ah,7,61,54289
baddest,7,12,54289
whippin,7,11,54289
guap,7,13,54289
trilli,7,6,54289
lane,7,14,54289
prove,7,30,54289
five,7,66,54289
bro,7,26,54289
rewind,7,54,54289
satisfied,7,21,54289
safe,7,32,54289
breal,7,7,54289
kitchen,7,53,54289
speak,7,32,54289
shoulda,7,11,54289
voice,7,14,54289
hang,7,45,54289
fight,7,66,54289
wap,7,31,54289
dance,7,120,54289
year,7,49,54289
happen,7,20,54289
cars,7,43,54289
card,7,21,54289
size,7,17,54289
caught,7,51,54289
between,7,15,54289
blame,7,29,54289
jeans,7,26,54289
gerald,7,9,54289
worry,7,68,54289
headshots,7,8,54289
journey,7,8,54289
very,7,22,54289
decide,7,12,54289
heaven,7,22,54289
colossal,7,14,54289
stayed,7,17,54289
fo,7,20,54289
read,7,21,54289
fool,7,37,54289
bass,7,19,54289
grew,7,33,54289
close,7,40,54289
feds,7,24,54289
step,7,41,54289
gs,7,24,54289
win,7,62,54289
strapped,7,27,54289
mac,7,22,54289
truck,7,26,54289
anyway,7,36,54289
quit,7,14,54289
traphouse,7,23,54289
40,7,25,54289
whoo,7,8,54289
ha,7,65,54289
empty,7,16,54289
saved,7,14,54289
loud,7,49,54289
panties,7,28,54289
against,7,42,54289
trigger,7,18,54289
walking,7,35,54289
pink,7,13,54289
designer,7,25,54289
may,7,34,54289
police,7,50,54289
killed,7,39,54289
label,7,15,54289
mom,7,26,54289
fall,7,90,54289
secret,7,10,54289
metro,7,12,54289
boys,7,61,54289
boyz,7,51,54289
tease,7,11,54289
la,7,523,54289
age,7,16,54289
loved,7,27,54289
sparks,7,7,54289
soft,7,18,54289
small,7,20,54289
hating,7,41,54289
smokin,7,57,54289
must,7,49,54289
mr,7,24,54289
holdin,7,19,54289
evil,7,17,54289
horseshit,7,6,54289
shootin,7,20,54289
tool,7,15,54289
serve,7,51,54289
shots,7,57,54289
weak,7,20,54289
beef,7,20,54289
rapper,7,46,54289
bands,7,97,54289
motherfucking,7,30,54289
trip,7,50,54289
week,7,39,54289
bodies,7,17,54289
deserve,7,58,54289
known,7,35,54289
isnt,7,23,54289
style,7,32,54289
pray,7,31,54289
bigger,7,20,54289
teach,7,48,54289
least,7,13,54289
reach,7,27,54289
betray,7,6,54289
sold,7,33,54289
moving,7,34,54289
bababy,7,6,54289
babababadaba,7,6,54289
drinking,7,34,54289
krit,7,13,54289
chose,7,23,54289
flex,7,13,54289
job,7,41,54289
respect,7,31,54289
lonely,7,18,54289
cake,7,28,54289
hurt,6,53,54289
needed,6,32,54289
master,6,17,54289
stupid,6,27,54289
fetty,6,33,54289
asked,6,15,54289
slap,6,9,54289
has,6,43,54289
bottom,6,34,54289
flood,6,6,54289
freaky,6,26,54289
future,6,55,54289
woah,6,42,54289
planet,6,10,54289
