youve,22,131,95259
hungry,22,21,95259
style,22,86,95259
tired,22,59,95259
heaven,22,83,95259
pay,22,137,95259
lost,21,138,95259
ugly,21,20,95259
goes,21,125,95259
today,21,73,95259
sure,21,111,95259
happy,21,85,95259
standing,21,74,95259
eh,21,51,95259
grind,21,95,95259
shots,21,100,95259
na,21,337,95259
started,21,105,95259
talkin,21,135,95259
crib,21,111,95259
x,21,70,95259
phone,21,128,95259
far,21,133,95259
king,20,132,95259
g,20,90,95259
lady,20,120,95259
strong,20,101,95259
pretty,20,86,95259
breaking,20,40,95259
four,20,102,95259
drink,20,174,95259
eye,20,67,95259
someone,20,74,95259
kush,20,66,95259
six,20,79,95259
lord,20,113,95259
cops,20,62,95259
lie,20,114,95259
lies,20,52,95259
acting,20,60,95259
working,19,55,95259
perfect,19,80,95259
born,19,77,95259
heavy,19,67,95259
wouldnt,19,70,95259
met,19,80,95259
wake,19,137,95259
case,19,60,95259
feelin,19,103,95259
jets,19,49,95259
shame,19,32,95259
ha,19,170,95259
south,19,78,95259
cars,19,92,95259
soon,19,80,95259
walking,19,62,95259
neck,19,90,95259
dreaming,19,31,95259
great,19,76,95259
lay,19,99,95259
clean,19,51,95259
outta,19,114,95259
waiting,19,94,95259
5,19,73,95259
stick,19,71,95259
tried,18,80,95259
chain,18,69,95259
hundred,18,186,95259
feels,18,154,95259
pack,18,60,95259
men,18,49,95259
sitting,18,85,95259
wife,18,63,95259
son,18,80,95259
doin,18,66,95259
future,18,58,95259
ball,18,90,95259
green,18,71,95259
rain,18,95,95259
nine,18,60,95259
fun,18,69,95259
huh,18,87,95259
drive,18,93,95259
rest,18,96,95259
air,18,183,95259
shining,18,34,95259
deep,18,88,95259
most,18,95,95259
niggers,18,95,95259
sit,18,93,95259
kick,18,102,95259
dance,18,134,95259
control,18,73,95259
hatin,18,45,95259
changed,18,80,95259
moving,18,71,95259
rich,17,87,95259
telling,17,66,95259
swag,17,63,95259
n,17,110,95259
cake,17,77,95259
hurt,17,67,95259
very,17,71,95259
county,17,21,95259
type,17,98,95259
js,17,27,95259
middle,17,52,95259
street,17,111,95259
mr,17,55,95259
fine,17,76,95259
looks,17,39,95259
respect,17,52,95259
handle,17,52,95259
easy,17,83,95259
x2,17,150,95259
quit,17,74,95259
shake,17,167,95259
table,17,50,95259
outside,17,84,95259
hop,17,78,95259
building,17,39,95259
grown,17,47,95259
fucked,17,92,95259
rise,17,48,95259
quick,17,70,95259
sky,17,131,95259
broward,16,18,95259
martian,16,16,95259
minute,16,71,95259
dirty,16,62,95259
makes,16,69,95259
room,16,110,95259
yet,16,60,95259
wonder,16,72,95259
flip,16,53,95259
days,16,132,95259
fault,16,31,95259
stuck,16,63,95259
thug,16,38,95259
tear,16,45,95259
read,16,69,95259
chicks,16,62,95259
else,16,99,95259
soul,16,102,95259
bullshit,16,96,95259
heat,16,60,95259
use,16,78,95259
record,16,51,95259
tight,16,65,95259
knowing,16,33,95259
cat,16,41,95259
forever,16,115,95259
blame,16,56,95259
mothafuckin,16,19,95259
livin,16,63,95259
aye,16,55,95259
confused,16,15,95259
corner,16,53,95259
motherfucker,16,97,95259
waitin,16,28,95259
plus,16,89,95259
myself,16,133,95259
hoe,16,71,95259
bust,16,79,95259
comin,16,77,95259
speak,16,82,95259
theyre,16,74,95259
shouldnt,16,23,95259
early,16,41,95259
police,16,57,95259
keys,16,50,95259
whos,16,62,95259
years,15,78,95259
goddamn,15,16,95259
worth,15,68,95259
gun,15,103,95259
stars,15,59,95259
jump,15,61,95259
meet,15,93,95259
strip,15,62,95259
later,15,60,95259
finger,15,36,95259
rollin,15,64,95259
clip,15,66,95259
million,15,71,95259
coconuts,15,15,95259
bulletproof,15,24,95259
act,15,88,95259
plan,15,71,95259
sex,15,119,95259
fire,15,103,95259
code,15,24,95259
kept,15,52,95259
window,15,60,95259
ahead,15,84,95259
broke,15,85,95259
matter,15,116,95259
girlfriend,15,51,95259
dough,15,73,95259
b,15,52,95259
feelings,15,48,95259
beef,15,39,95259
fear,15,56,95259
worse,15,27,95259
beast,15,49,95259
sign,15,38,95259
deuces,15,26,95259
gold,15,75,95259
truth,15,80,95259
shorty,15,65,95259
rules,15,42,95259
soft,15,45,95259
tongue,15,59,95259
bruiser,15,14,95259
shop,15,78,95259
part,15,86,95259
radio,15,55,95259
rose,15,63,95259
nights,15,78,95259
dre,15,32,95259
movie,15,62,95259
bread,15,69,95259
yourself,15,75,95259
business,15,80,95259
cats,15,46,95259
mic,15,55,95259
called,15,57,95259
locked,14,51,95259
runnin,14,55,95259
insane,14,32,95259
scene,14,48,95259
gaye,14,18,95259
stuff,14,32,95259
passion,14,23,95259
brain,14,65,95259
ring,14,66,95259
bass,14,42,95259
lips,14,62,95259
crew,14,73,95259
box,14,57,95259
hour,14,36,95259
point,14,52,95259
cup,14,56,95259
deserve,14,46,95259
marvin,14,22,95259
playin,14,70,95259
week,14,50,95259
drunk,14,86,95259
anything,14,115,95259
send,14,56,95259
da,14,270,95259
cop,14,48,95259
fool,14,80,95259
none,14,42,95259
4,14,65,95259
moment,14,46,95259
doesnt,14,56,95259
follow,14,98,95259
goblin,14,14,95259
makin,14,51,95259
mans,14,35,95259
6,14,39,95259
pistol,14,34,95259
war,14,66,95259
ready,14,170,95259
win,14,74,95259
10,14,53,95259
chris,14,58,95259
least,14,58,95259
lame,14,51,95259
jack,14,50,95259
murder,14,91,95259
trust,14,78,95259
scared,14,72,95259
second,14,65,95259
thinkin,14,50,95259
write,14,72,95259
both,14,87,95259
nah,14,112,95259
treat,14,36,95259
scheming,14,17,95259
thang,14,48,95259
stupid,14,92,95259
drama,14,42,95259
york,14,43,95259
metal,14,21,95259
fat,14,75,95259
whoa,14,96,95259
ho,13,101,95259
screaming,13,42,95259
needed,13,31,95259
turned,13,60,95259
sell,13,65,95259
death,13,71,95259
sorry,13,64,95259
sample,13,16,95259
chardonnay,13,15,95259
somethin,13,41,95259
job,13,60,95259
funny,13,37,95259
means,13,49,95259
space,13,59,95259
sht,13,36,95259
killed,13,27,95259
track,13,71,95259
heres,13,39,95259
pain,13,112,95259
smokin,13,67,95259
ceiling,13,28,95259
twice,13,52,95259
thugs,13,20,95259
dude,13,43,95259
may,13,71,95259
simple,13,33,95259
boys,13,80,95259
rhyme,13,45,95259
underground,13,24,95259
shell,13,57,95259
asked,13,38,95259
push,13,80,95259
suck,13,48,95259
brown,13,91,95259
regret,13,27,95259
three,13,114,95259
claim,13,37,95259
diamonds,13,67,95259
bags,13,43,95259
trippin,13,51,95259
bit,13,110,95259
hearts,13,47,95259
wood,13,32,95259
lane,12,45,95259
rapper,12,43,95259
fools,12,28,95259
broad,12,25,95259
kissed,12,15,95259
shoes,12,76,95259
hair,12,85,95259
detroit,12,20,95259
rob,12,30,95259
motherfuckin,12,26,95259
khaled,12,39,95259
chill,12,58,95259
bridge,12,36,95259
hella,12,29,95259
voice,12,43,95259
blast,12,32,95259
pray,12,53,95259
speed,12,37,95259
famous,12,56,95259
praying,12,33,95259
putting,12,22,95259
bullet,12,27,95259
bright,12,37,95259
thick,12,44,95259
louie,12,33,95259
help,12,67,95259
grab,12,115,95259
gots,12,16,95259
speakers,12,27,95259
gas,12,41,95259
train,12,35,95259
sucking,12,14,95259
says,12,39,95259
freak,12,68,95259
once,12,88,95259
tires,12,49,95259
east,12,63,95259
spending,12,24,95259
saw,12,94,95259
sayin,12,76,95259
wayne,12,34,95259
pound,12,51,95259
chance,12,67,95259
emotional,12,11,95259
state,12,60,95259
chest,12,56,95259
lick,12,60,95259
dat,12,82,95259
brother,12,56,95259
bars,12,46,95259
pants,12,38,95259
s,11,51,95259
clock,11,33,95259
self,11,36,95259
faded,11,32,95259
hustle,11,131,95259
pressure,11,34,95259
problem,11,61,95259
wasnt,11,98,95259
takin,11,40,95259
btch,11,61,95259
coke,11,79,95259
blue,11,97,95259
patience,11,27,95259
ohhhh,11,24,95259
okay,11,81,95259
husslers,11,10,95259
press,11,23,95259
yellow,11,46,95259
spot,11,104,95259
ace,11,80,95259
hours,11,26,95259
sense,11,32,95259
mood,11,29,95259
stage,11,50,95259
near,11,31,95259
trees,11,60,95259
kicks,11,34,95259
gucci,11,38,95259
loud,11,64,95259
touching,11,13,95259
killing,11,36,95259
bunch,11,34,95259
yeyeyeah,11,10,95259
reasons,11,18,95259
pocket,11,53,95259
angry,11,10,95259
d,11,67,95259
blowing,11,56,95259
belongs,11,11,95259
album,11,33,95259
dollar,11,61,95259
park,11,47,95259
boxing,11,13,95259
story,11,61,95259
stuntin,11,30,95259
class,11,59,95259
ear,11,58,95259
sweat,11,46,95259
fingers,11,38,95259
loving,11,39,95259
tears,11,74,95259
chase,11,41,95259
chillin,11,70,95259
waste,11,42,95259
yours,11,60,95259
youd,11,50,95259
miss,11,131,95259
piece,11,54,95259
bottle,11,97,95259
mornin,11,19,95259
killin,11,83,95259
free,11,151,95259
fcking,11,50,95259
ways,11,49,95259
intro,11,53,95259
trash,11,17,95259
double,11,81,95259
hip,11,54,95259
rip,11,34,95259
wolves,10,15,95259
cream,10,54,95259
dogs,10,33,95259
niggaz,10,85,95259
blind,10,47,95259
spitting,10,28,95259
silence,10,25,95259
beats,10,49,95259
roof,10,37,95259
save,10,43,95259
dear,10,28,95259
sheets,10,37,95259
hide,10,44,95259
judge,10,28,95259
faster,10,32,95259
picture,10,75,95259
store,10,35,95259
nate,10,9,95259
shirt,10,31,95259
9,10,44,95259
motherfucking,10,42,95259
person,10,24,95259
breath,10,47,95259
buying,10,30,95259
taught,10,28,95259
david,10,24,95259
drum,10,23,95259
count,10,54,95259
foot,10,25,95259
dime,10,30,95259
strapped,10,24,95259
prince,10,23,95259
chilling,10,25,95259
grow,10,36,95259
paid,10,120,95259
pair,10,36,95259
poppin,10,66,95259
pen,10,36,95259
rep,10,30,95259
test,10,41,95259
ok,10,93,95259
guns,10,50,95259
bigger,10,53,95259
jaded,10,9,95259
basketball,10,19,95259
hater,10,47,95259
everywhere,10,69,95259
jeans,10,61,95259
dark,10,59,95259
found,10,74,95259
concrete,10,19,95259
beach,10,39,95259
happen,10,32,95259
ferrari,10,29,95259
fifth,10,25,95259
t,10,51,95259
loose,10,40,95259
family,10,63,95259
seem,10,43,95259
dreams,10,132,95259
rapping,10,25,95259
single,10,54,95259
mix,10,45,95259
bricks,10,26,95259
v,10,41,95259
outfit,10,19,95259
watching,10,66,95259
gets,10,84,95259
player,10,53,95259
ease,10,26,95259
remind,10,28,95259
such,10,51,95259
chevy,10,51,95259
power,10,58,95259
smile,10,58,95259
barely,10,32,95259
wheels,10,37,95259
carpet,10,24,95259
trunk,10,51,95259
joint,10,16,95259
threw,10,30,95259
children,10,20,95259
diamond,10,32,95259
share,10,36,95259
burn,10,102,95259
lover,10,29,95259
chains,10,31,95259
hating,10,32,95259
fan,10,32,95259
fit,9,47,95259
plate,9,36,95259
split,9,32,95259
hat,9,36,95259
snatch,9,13,95259
everytime,9,29,95259
john,9,21,95259
kitchen,9,41,95259
hang,9,80,95259
shout,9,35,95259
serving,9,14,95259
missing,9,36,95259
ignorant,9,8,95259
boo,9,34,95259
across,9,35,95259
knock,9,91,95259
popping,9,64,95259
fantasy,9,16,95259
mug,9,13,95259
finna,9,21,95259
lying,9,49,95259
sweet,9,80,95259
higher,9,66,95259
gang,9,69,95259
folk,9,19,95259
banging,9,22,95259
letter,9,19,95259
bomb,9,30,95259
chrome,9,36,95259
coz,9,10,95259
zone,9,41,95259
remember,9,99,95259
chop,9,24,95259
dirt,9,35,95259
focused,9,34,95259
anyway,9,24,95259
hi,9,24,95259
fore,9,22,95259
killer,9,43,95259
twenty,9,63,95259
bill,9,19,95259
knight,9,8,95259
drank,9,18,95259
pride,9,37,95259
mess,9,37,95259
muthafcker,9,14,95259
nd,9,21,95259
ns,9,33,95259
sssshhhhhhhhh,9,8,95259
changing,9,18,95259
watchin,9,24,95259
grimey,9,11,95259
desire,9,16,95259
raised,9,24,95259
bite,9,28,95259
legend,9,15,95259
clique,9,18,95259
magic,9,37,95259
slim,9,23,95259
hangover,9,8,95259
smash,9,18,95259
government,9,14,95259
ghost,9,20,95259
bank,9,50,95259
credit,9,20,95259
coast,9,36,95259
ymcmb,9,23,95259
butt,9,20,95259
either,9,39,95259
fill,9,69,95259
drake,9,35,95259
supposed,9,31,95259
40,9,30,95259
special,9,43,95259
weak,9,35,95259
coach,9,17,95259
cook,9,25,95259
trip,9,54,95259
stank,9,12,95259
sip,9,50,95259
instead,9,50,95259
brought,9,53,95259
smell,9,56,95259
movin,9,54,95259
mummy,9,10,95259
pause,9,13,95259
lucky,9,22,95259
ten,9,71,95259
kane,9,9,95259
headed,9,18,95259
twitter,9,15,95259
calm,9,20,95259
thoughts,9,39,95259
suicide,9,26,95259
killers,9,33,95259
mom,9,35,95259
bustin,9,14,95259
weve,9,30,95259
lines,9,47,95259
fucken,9,15,95259
raw,9,42,95259
rhymes,9,37,95259
slick,9,26,95259
wheres,9,27,95259
proof,9,40,95259
boom,9,98,95259
crown,8,60,95259
jordans,8,18,95259
parents,8,23,95259
become,8,40,95259
songs,8,39,95259
guy,8,45,95259
inspired,8,13,95259
7,8,16,95259
pictures,8,38,95259
grand,8,45,95259
showing,8,33,95259
ruff,8,15,95259
michael,8,29,95259
pulling,8,35,95259
amazing,8,37,95259
seat,8,49,95259
sean,8,47,95259
sucks,8,8,95259
foolish,8,13,95259
planet,8,22,95259
havent,8,24,95259
dressed,8,26,95259
news,8,30,95259
quiet,8,21,95259
taste,8,54,95259
weight,8,49,95259
range,8,29,95259
peace,8,44,95259
chose,8,31,95259
leaving,8,48,95259
thirsty,8,13,95259
wind,8,72,95259
fail,8,15,95259
moneys,8,17,95259
child,8,52,95259
blunt,8,40,95259
dollars,8,51,95259
freaky,8,46,95259
curreny,8,18,95259
cover,8,24,95259
walked,8,31,95259
benz,8,62,95259
theyve,8,13,95259
official,8,13,95259
repeats,8,18,95259
classified,8,18,95259
dj,8,85,95259
hotter,8,29,95259
p,8,46,95259
weezy,8,20,95259
ex,8,24,95259
porsche,8,24,95259
finish,8,26,95259
food,8,35,95259
broads,8,25,95259
fell,8,53,95259
ridin,8,76,95259
question,8,20,95259
pump,8,20,95259
starting,8,18,95259
bored,8,12,95259
laugh,8,35,95259
bands,8,16,95259
apart,8,21,95259
millions,8,16,95259
color,8,31,95259
jus,8,20,95259
pushing,8,21,95259
weather,8,51,95259
glock,8,28,95259
cross,8,40,95259
liquor,8,43,95259
showed,8,22,95259
models,8,35,95259
rappin,8,12,95259
church,8,56,95259
having,8,33,95259
fact,8,66,95259
ends,8,24,95259
nigger,8,116,95259
nasty,8,27,95259
suckers,8,16,95259
prove,8,20,95259
cam,8,31,95259
message,8,24,95259
price,8,37,95259
fifty,8,35,95259
between,8,48,95259
wolf,8,20,95259
louis,8,48,95259
kings,8,14,95259
against,8,53,95259
insanity,8,10,95259
shoe,8,26,95259
8,8,22,95259
champagne,8,25,95259
homies,8,82,95259
mirror,8,38,95259
jewelry,8,28,95259
theyll,8,29,95259
happened,8,32,95259
mister,8,46,95259
pot,8,18,95259
known,8,42,95259
prolly,8,14,95259
problems,8,38,95259
which,8,42,95259
chips,8,17,95259
slaughterhouse,8,9,95259
hers,8,8,95259
ryders,8,11,95259
rolled,8,31,95259
autotune,8,7,95259
falling,8,58,95259
sad,8,36,95259
artist,8,15,95259
fame,8,69,95259
summer,8,49,95259
major,8,27,95259
choose,8,27,95259
ago,8,25,95259
less,8,39,95259
mistake,8,14,95259
victim,8,16,95259
ayo,8,15,95259
twisted,8,27,95259
mill,8,27,95259
thank,8,53,95259
doctor,8,39,95259
pac,8,25,95259
movement,8,21,95259
sexy,8,71,95259
yesterday,8,29,95259
tripping,8,28,95259
pockets,8,38,95259
unless,8,68,95259
brand,8,55,95259
danny,8,10,95259
earth,8,41,95259
players,8,14,95259
faces,8,45,95259
tip,8,45,95259
longer,8,27,95259
naked,8,37,95259
lace,8,15,95259
shits,8,22,95259
windows,8,21,95259
dumb,8,50,95259
raps,8,21,95259
practice,8,14,95259
travel,7,21,95259
fix,7,17,95259
scream,7,44,95259
crowd,7,36,95259
marshall,7,13,95259
wants,7,47,95259
hash,7,9,95259
learn,7,43,95259
knocked,7,17,95259
false,7,8,95259
tape,7,30,95259
wet,7,62,95259
probally,7,6,95259
lifestyle,7,27,95259
bro,7,25,95259
dogg,7,23,95259
studio,7,23,95259
empty,7,34,95259
e,7,45,95259
key,7,39,95259
gangsta,7,60,95259
basic,7,9,95259
holla,7,50,95259
father,7,42,95259
label,7,22,95259
tour,7,25,95259
sleeping,7,37,95259
razor,7,14,95259
curb,7,11,95259
insecure,7,6,95259
rims,7,37,95259
moon,7,35,95259
short,7,39,95259
sold,7,28,95259
dudes,7,30,95259
itll,7,26,95259
nobodys,7,11,95259
yup,7,14,95259
keeps,7,25,95259
wine,7,42,95259
date,7,26,95259
records,7,17,95259
thousand,7,51,95259
ohh,7,62,95259
action,7,24,95259
misses,7,12,95259
heads,7,27,95259
sight,7,36,95259
seng,7,6,95259
sent,7,26,95259
doubt,7,38,95259
allow,7,13,95259
clearly,7,15,95259
donnie,7,8,95259
gs,7,25,95259
eminem,7,17,95259
inner,7,9,95259
ford,7,9,95259
classic,7,23,95259
sticky,7,11,95259
felt,7,41,95259
guys,7,33,95259
platinum,7,19,95259
wizzle,7,14,95259
hated,7,11,95259
giving,7,44,95259
bleed,7,16,95259
bus,7,55,95259
